name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Junior Tree Service,,+1 267-975-3259,"1544 Brownsville Rd, Trevose, PA 19053",1544 Brownsville Rd,Trevose,19053,Pennsylvania,United States of America,40.1480001,-74.9785314,20,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Junior+Tree+Service/@40.1480001,-74.9785314,14z/data=!4m8!1m2!2m1!1sJunior+Tree+Service!3m4!1s0x89c6b3a6bc6405dd:0xbf4b6054b2e13d43!8m2!3d40.1480001!4d-74.9785314",,,,,No,"Junior Tree Service is a firewood provider based in Trevose, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Shank's Firewood,,+1 610-299-2992,"1577 Garnet Mine Rd, Garnet Valley, PA 19060",1577 Garnet Mine Rd,Garnet Valley,19060,Pennsylvania,United States of America,39.8506514,-75.4684045,20,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Shank%27s+Firewood/@39.8506514,-75.46840449999999,14z/data=!4m8!1m2!2m1!1sShank%27s+Firewood!3m4!1s0x89c6e54bf9ed0287:0x8b61f22f189bc419!8m2!3d39.8506514!4d-75.46840449999999",,,,,No,"Shank's Firewood is a firewood provider based in Garnet Valley, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Grabon Wood Yes We are OPEN!!!,,+1 309-533-4031,"502 Lutz Rd, Bloomington, IL 61704",502 Lutz Rd,Bloomington,61704,Illinois,United States of America,40.4441178,-89.0059339,20,,OPERATIONAL,"https://www.google.com/maps/place/Grabon+Wood+Yes+We+are+OPEN%21%21%21/@40.4441178,-89.0059339,14z/data=!4m8!1m2!2m1!1sGrabon+Wood+Yes+We+are+OPEN%21%21%21!3m4!1s0x880b6f89e7f92f85:0x508d3db1b3b8cbc9!8m2!3d40.4441178!4d-89.0059339",,,,,No,"Grabon Wood Yes We are OPEN!!! is a firewood provider based in Bloomington, Illinois. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
OC Firewood & Dump Trailer Rental,,+1 714-486-6263,"12002 Cliffwood Ave, Garden Grove, CA 92840",12002 Cliffwood Ave,Garden Grove,92840,California,United States of America,33.7943977,-117.9236415,20,"{""Monday"": ""4-10PM"", ""Tuesday"": ""12-10PM"", ""Wednesday"": ""12-10PM"", ""Thursday"": ""4-10PM"", ""Friday"": ""4-10PM"", ""Saturday"": ""8AM-10PM"", ""Sunday"": ""8AM-10PM""}",OPERATIONAL,"https://www.google.com/maps/place/OC+Firewood+%26+Dump+Trailer+Rental/@33.7943977,-117.92364149999999,14z/data=!4m8!1m2!2m1!1sOC+Firewood+%26+Dump+Trailer+Rental!3m4!1s0x80dcd7383881e8ad:0x870b553c54704274!8m2!3d33.7943977!4d-117.92364149999999",,,,,No,"OC Firewood & Dump Trailer Rental is a firewood provider based in Garden Grove, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Mesa Firewood,,+1 480-580-6634,"7848 E Hermosa Vista Dr, Mesa, AZ 85207",7848 E Hermosa Vista Dr,Mesa,85207,Arizona,United States of America,33.4591443,-111.6611085,20,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Mesa+Firewood/@33.4591443,-111.6611085,14z/data=!4m8!1m2!2m1!1sMesa+Firewood!3m4!1s0x872bbbe4fdbf16c7:0xaee100752b46a307!8m2!3d33.4591443!4d-111.6611085",,,,,No,"Mesa Firewood is a firewood provider based in Mesa, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Shreiner and Sons Firewood,,,"4719 Arthur Mae Ln, Laporte, CO 80535",4719 Arthur Mae Ln,Laporte,80535,Colorado,United States of America,40.6551245,-105.1476548,20,"{""Monday"": ""7AM-4:30PM"", ""Tuesday"": ""7AM-4:30PM"", ""Wednesday"": ""7AM-4:30PM"", ""Thursday"": ""7AM-4:30PM"", ""Friday"": ""7AM-4:30PM"", ""Saturday"": ""7AM-4:30PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Shreiner+and+Sons+Firewood/@40.6551245,-105.1476548,14z/data=!4m8!1m2!2m1!1sShreiner+and+Sons+Firewood!3m4!1s0x8769366fd5ac48d3:0x8de56c6b535817a4!8m2!3d40.6551245!4d-105.1476548",,,,,No,"Shreiner and Sons Firewood is a firewood provider based in Laporte, Colorado. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
R AND D LANDSCAPING PINE STRAW AND MULCH LLC,,+1 803-497-1125,"3107 Augusta Rd, West Columbia, SC 29169",3107 Augusta Rd,West Columbia,29169,South Carolina,United States of America,33.9775261,-81.1213098,20,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""10AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/R+AND+D+LANDSCAPING+PINE+STRAW+AND+MULCH+LLC/@33.9775261,-81.12130979999999,14z/data=!4m8!1m2!2m1!1sR+AND+D+LANDSCAPING+PINE+STRAW+AND+MULCH+LLC!3m4!1s0x88f8bd3580d2c3e5:0x9652fc41f59561e5!8m2!3d33.9775261!4d-81.12130979999999",,,,,No,"R AND D LANDSCAPING PINE STRAW AND MULCH LLC is a firewood provider based in West Columbia, South Carolina. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Alternative Tree Removal,,+1 919-781-0318,"8515 Leesville Rd, Raleigh, NC 27613",8515 Leesville Rd,Raleigh,27613,North Carolina,United States of America,35.8922246,-78.716324,20,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Alternative+Tree+Removal/@35.8922246,-78.716324,14z/data=!4m8!1m2!2m1!1sAlternative+Tree+Removal!3m4!1s0x89acf7d49a3037f1:0x27b7d6b79ffe02b4!8m2!3d35.8922246!4d-78.716324",,,,,No,"Alternative Tree Removal is a firewood provider based in Raleigh, North Carolina. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Arbor Care Tree & Stump Grinding,,+1 440-979-0618,"18147 Chamberlain Rd, Grafton, OH 44044",18147 Chamberlain Rd,Grafton,44044,Ohio,United States of America,41.219802,-82.055386,20,"{""Monday"": ""7:30AM-7PM"", ""Tuesday"": ""7:30AM-7PM"", ""Wednesday"": ""7:30AM-7PM"", ""Thursday"": ""7:30AM-7PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Arbor+Care+Tree+%26+Stump+Grinding/@41.219802,-82.055386,14z/data=!4m8!1m2!2m1!1sArbor+Care+Tree+%26+Stump+Grinding!3m4!1s0x8830a4e9d8376469:0x48f7cbfacd2e1b81!8m2!3d41.219802!4d-82.055386",,,,,No,"Arbor Care Tree & Stump Grinding is a firewood provider based in Grafton, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Cow Harbor Power Equipment,,+1 631-651-8370,"210A Laurel Rd, East Northport, NY 11731",210A Laurel Rd,East Northport,11731,New York,United States of America,40.8872559,-73.3305246,20,,OPERATIONAL,"https://www.google.com/maps/place/Cow+Harbor+Power+Equipment/@40.8872559,-73.33052459999999,14z/data=!4m8!1m2!2m1!1sCow+Harbor+Power+Equipment!3m4!1s0x89e8254f53b1eb71:0xb2da9d44d1fcf7a7!8m2!3d40.8872559!4d-73.33052459999999",,,,,No,"Cow Harbor Power Equipment is a firewood provider based in East Northport, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Shongo General Store,,+1 585-593-5239,"2953 Hawkes Rd, Wellsville, NY 14895",2953 Hawkes Rd,Wellsville,14895,New York,United States of America,42.0166591,-77.896084,20,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""12-6PM"", ""Thursday"": ""12-6PM"", ""Friday"": ""12-6PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Shongo+General+Store/@42.0166591,-77.896084,14z/data=!4m8!1m2!2m1!1sShongo+General+Store!3m4!1s0x89d1f8efdaea95c5:0x232555d9498d1b37!8m2!3d42.0166591!4d-77.896084",,,,,No,"Shongo General Store is a firewood provider based in Wellsville, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Twins Timber Company,,+1 404-414-2215,"414 Ponce De Leon Ave NE, Atlanta, GA 30308",414 Ponce De Leon Ave NE,Atlanta,30308,Georgia,United States of America,33.7731714,-84.3737824,21,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Twins+Timber+Company/@33.773171399999995,-84.3737824,14z/data=!4m8!1m2!2m1!1sTwins+Timber+Company!3m4!1s0x88f5053eacdc92d9:0x93351a78b9b6956a!8m2!3d33.773171399999995!4d-84.3737824",,,,,No,"Twins Timber Company is a firewood provider based in Atlanta, Georgia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Paul's Firewood-Complete Tree,,+1 732-302-1848,"155 Washington Valley Rd, Warren, NJ 07059",155 Washington Valley Rd,Warren,07059,New Jersey,United States of America,40.6121103,-74.4994055,21,,OPERATIONAL,"https://www.google.com/maps/place/Paul%27s+Firewood-Complete+Tree/@40.6121103,-74.4994055,14z/data=!4m8!1m2!2m1!1sPaul%27s+Firewood-Complete+Tree!3m4!1s0x89c3b94b7ddab8eb:0xde49345c05b08a65!8m2!3d40.6121103!4d-74.4994055",,,,,No,"Paul's Firewood-Complete Tree is a firewood provider based in Warren, New Jersey. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
AAA Firewood,,+1 806-748-4114,"1411 E Private Rd 7150, Lubbock, TX 79404",1411 E Private Rd 7150,Lubbock,79404,Texas,United States of America,33.5117537,-101.820224,21,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/AAA+Firewood/@33.5117537,-101.820224,14z/data=!4m8!1m2!2m1!1sAAA+Firewood!3m4!1s0x86fe6c3d8950c759:0xbaee0cd2d0ff3b09!8m2!3d33.5117537!4d-101.820224",,,,,No,"AAA Firewood is a firewood provider based in Lubbock, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
LEWISVILLE FIREWOOD DELIVERY,,+1 214-929-7510,"818 Blue Oak Dr, Lewisville, TX 75067",818 Blue Oak Dr,Lewisville,75067,Texas,United States of America,33.0211016,-97.0084569,21,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/LEWISVILLE+FIREWOOD+DELIVERY/@33.0211016,-97.0084569,14z/data=!4m8!1m2!2m1!1sLEWISVILLE+FIREWOOD+DELIVERY!3m4!1s0x864c2dd5be991b8b:0x9c8408b626cff5a2!8m2!3d33.0211016!4d-97.0084569",,,,,No,"LEWISVILLE FIREWOOD DELIVERY is a firewood provider based in Lewisville, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Valparaiso Firewood,,,,,Valparaiso,46385,Indiana,United States of America,41.333682,-87.00651,21,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Valparaiso+Firewood/@41.333681999999996,-87.00650999999999,14z/data=!4m8!1m2!2m1!1sValparaiso+Firewood!3m4!1s0x88118e4c0b3a55f5:0x1ecd1bd238fbf5f1!8m2!3d41.333681999999996!4d-87.00650999999999",,,,,No,"Valparaiso Firewood is a firewood provider based in Valparaiso, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Grenell Tree Service,,+1 319-853-8105,,,Port Charlotte,33948,Florida,United States of America,41.5544619,-91.3653015,21,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Grenell+Tree+Service/@41.5544619,-91.3653015,14z/data=!4m8!1m2!2m1!1sGrenell+Tree+Service!3m4!1s0x87e46bacdd231e0f:0x890b8bf154d9dc67!8m2!3d41.5544619!4d-91.3653015",,,,,No,"Grenell Tree Service is a firewood provider based in Port Charlotte, Florida. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Morning Wood Firewood,,+1 740-312-5803,"71891 Brokaw Rd, Flushing, OH 43977",71891 Brokaw Rd,Flushing,43977,Ohio,United States of America,40.133541,-81.0264904,21,,OPERATIONAL,"https://www.google.com/maps/place/Morning+Wood+Firewood/@40.133541,-81.0264904,14z/data=!4m8!1m2!2m1!1sMorning+Wood+Firewood!3m4!1s0x8836653a21780d1d:0xaf8067046a81263f!8m2!3d40.133541!4d-81.0264904",,,,,No,"Morning Wood Firewood is a firewood provider based in Flushing, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Lee Tree Service,,+1 443-496-1013,"1150 Little Creek Rd, Chester, MD 21619",1150 Little Creek Rd,Chester,21619,Maryland,United States of America,38.9474761,-76.2811969,21,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Lee+Tree+Service/@38.947476099999996,-76.2811969,14z/data=!4m8!1m2!2m1!1sLee+Tree+Service!3m4!1s0x89b81a71f363bc13:0xe2e207de0092e01!8m2!3d38.947476099999996!4d-76.2811969",,,,,No,"Lee Tree Service is a firewood provider based in Chester, Maryland. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Larry's Tires and Power Saw Shop,,+1 575-289-3931,"6340 US-550, Cuba, NM 87013",6340 US-550,Cuba,87013,New Mexico,United States of America,36.0122167,-106.9669146,21,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Larry%27s+Tires+and+Power+Saw+Shop/@36.012216699999996,-106.9669146,14z/data=!4m8!1m2!2m1!1sLarry%27s+Tires+and+Power+Saw+Shop!3m4!1s0x8722cbb334bce7f9:0x456a999c1c42d7!8m2!3d36.012216699999996!4d-106.9669146",,,,,No,"Larry's Tires and Power Saw Shop is a firewood provider based in Cuba, New Mexico. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Mike’s Blue Wheels Firewood,,+1 845-528-3889,"225 Wood St, Mahopac, NY 10541",225 Wood St,Mahopac,10541,New York,United States of America,41.3723637,-73.7997717,21,"{""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4AM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""7:30AM-4PM"", ""Saturday"": ""7:30AM-1:30PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Mike%E2%80%99s+Blue+Wheels+Firewood/@41.3723637,-73.7997717,14z/data=!4m8!1m2!2m1!1sMike%E2%80%99s+Blue+Wheels+Firewood!3m4!1s0x89c2b51c1fc5d55b:0xb90ef7c3b59e2053!8m2!3d41.3723637!4d-73.7997717",,,,,No,"Mike’s Blue Wheels Firewood is a firewood provider based in Mahopac, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
A & B Tree Service,,+1 812-870-2927,"4390 W Goodson Ave, West Terre Haute, IN 47885",4390 W Goodson Ave,West Terre Haute,47885,Indiana,United States of America,39.4787739,-87.4859334,21,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/A+%26+B+Tree+Service/@39.4787739,-87.4859334,14z/data=!4m8!1m2!2m1!1sA+%26+B+Tree+Service!3m4!1s0x886d633de9469929:0xf4fc139cbe343d0f!8m2!3d39.4787739!4d-87.4859334",,,,,No,"A & B Tree Service is a firewood provider based in West Terre Haute, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Coal Creek Trading Post,,+1 719-784-2285,"220 N Robinson Ave, Florence, CO 81226",220 N Robinson Ave,Florence,81226,Colorado,United States of America,38.3871458,-105.114226,22,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Coal+Creek+Trading+Post/@38.3871458,-105.114226,14z/data=!4m8!1m2!2m1!1sCoal+Creek+Trading+Post!3m4!1s0x8714812555280cab:0xe2212143ceca278b!8m2!3d38.3871458!4d-105.114226",,,,,No,"Coal Creek Trading Post is a firewood provider based in Florence, Colorado. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Cook's Forest Products,,+1 989-539-8222,"3550 E Mannsiding Rd, Harrison, MI 48625",3550 E Mannsiding Rd,Harrison,48625,Michigan,United States of America,43.9530403,-84.7755497,22,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-5:30PM"", ""Wednesday"": ""8AM-5:30PM"", ""Thursday"": ""8AM-5:30PM"", ""Friday"": ""8AM-5:30PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Cook%27s+Forest+Products/@43.9530403,-84.7755497,14z/data=!4m8!1m2!2m1!1sCook%27s+Forest+Products!3m4!1s0x8821e7de667619a5:0x2d815e484f2df2ea!8m2!3d43.9530403!4d-84.7755497",,,,,No,"Cook's Forest Products is a firewood provider based in Harrison, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Phelan Good Firewood & Tractor Services,,+1 760-694-4053,"9234 Yucca Terrace Dr, Phelan, CA 92371",9234 Yucca Terrace Dr,Phelan,92371,California,United States of America,34.4341398,-117.4613741,22,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Phelan+Good+Firewood+%26+Tractor+Services/@34.4341398,-117.4613741,14z/data=!4m8!1m2!2m1!1sPhelan+Good+Firewood+%26+Tractor+Services!3m4!1s0x80c36b9766b9d5a7:0x843b58c3916d4027!8m2!3d34.4341398!4d-117.4613741",,,,,No,"Phelan Good Firewood & Tractor Services is a firewood provider based in Phelan, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Woodcutters Woodyard,,+1 704-400-3719,"6425 State Rd 2848, Charlotte, NC 28213",6425 State Rd 2848,Charlotte,28213,North Carolina,United States of America,35.2634689,-80.7564502,22,,OPERATIONAL,"https://www.google.com/maps/place/Woodcutters+Woodyard/@35.2634689,-80.7564502,14z/data=!4m8!1m2!2m1!1sWoodcutters+Woodyard!3m4!1s0x88541efb249f0b25:0x4a7ac5df21201e4!8m2!3d35.2634689!4d-80.7564502",,,,,No,"Woodcutters Woodyard is a firewood provider based in Charlotte, North Carolina. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Wholesale Firewood,,+1 843-408-8668,"1600 Hulman St, Terre Haute, IN 47802",1600 Hulman St,Terre Haute,47802,Indiana,United States of America,39.4484743,-87.3916044,22,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Wholesale+Firewood/@39.4484743,-87.39160439999999,14z/data=!4m8!1m2!2m1!1sWholesale+Firewood!3m4!1s0x886d7ab023e08727:0x2c45cd2f8db50cf1!8m2!3d39.4484743!4d-87.39160439999999",,,,,No,"Wholesale Firewood is a firewood provider based in Terre Haute, Indiana. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
All Cities Firewood,,+1 323-933-4800,"West Pico Boulevard &, Sawtelle Blvd, Los Angeles, CA 90064","West Pico Boulevard &, Sawtelle Blvd",Los Angeles,90064,California,United States of America,34.0352143,-118.4386864,22,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/All+Cities+Firewood/@34.0352143,-118.4386864,14z/data=!4m8!1m2!2m1!1sAll+Cities+Firewood!3m4!1s0x80c2b9a1e5722257:0xcf2c980be6a01cfd!8m2!3d34.0352143!4d-118.4386864",,,,,No,"All Cities Firewood is a firewood provider based in Los Angeles, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Ken Lamb Tree Service, LLC",,+1 540-371-7586,"41 Wood Landing Rd, Fredericksburg, VA 22405",41 Wood Landing Rd,Fredericksburg,22405,Virginia,United States of America,38.318531,-77.337602,22,"{""Monday"": ""7AM-3:30PM"", ""Tuesday"": ""7AM-3:30PM"", ""Wednesday"": ""7AM-3:30PM"", ""Thursday"": ""7AM-3:30PM"", ""Friday"": ""7AM-3:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Ken+Lamb+Tree+Service%2C+LLC/@38.318531,-77.33760199999999,14z/data=!4m8!1m2!2m1!1sKen+Lamb+Tree+Service%2C+LLC!3m4!1s0x89b6e7a267fb8871:0x84580d17dcbc6140!8m2!3d38.318531!4d-77.33760199999999",,,,,No,"Ken Lamb Tree Service, LLC is a firewood provider based in Fredericksburg, Virginia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Doug's awesome country drive-thru firewood service,,+1 727-207-8026,"Call before coming, 10500 Indian Mound Dr, New Port Richey, FL 34654","Call before coming, 10500 Indian Mound Dr",New Port Richey,34654,Florida,United States of America,28.3110163,-82.642184,22,,OPERATIONAL,"https://www.google.com/maps/place/Doug%27s+awesome+country+drive-thru+firewood+service/@28.3110163,-82.642184,14z/data=!4m8!1m2!2m1!1sDoug%27s+awesome+country+drive-thru+firewood+service!3m4!1s0x88c299a0a14126fd:0x57e1d744d96bfdb1!8m2!3d28.3110163!4d-82.642184",,,,,No,"Doug's awesome country drive-thru firewood service is a firewood provider based in New Port Richey, Florida. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Cannonball Bobcat & Tree Service, Inc.",,+1 630-674-5663,"3651 Cannonball Trail, Yorkville, IL 60560",3651 Cannonball Trail,Yorkville,60560,Illinois,United States of America,41.6673009,-88.4559778,22,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Cannonball+Bobcat+%26+Tree+Service%2C+Inc./@41.6673009,-88.4559778,14z/data=!4m8!1m2!2m1!1sCannonball+Bobcat+%26+Tree+Service%2C+Inc.!3m4!1s0x880eea275d535911:0x6d014983a814420e!8m2!3d41.6673009!4d-88.4559778",,,,,No,"Cannonball Bobcat & Tree Service, Inc. is a firewood provider based in Yorkville, Illinois. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Macy Tree LLC,,+1 740-819-0667,"2560 Dietz Ln, Zanesville, OH 43701",2560 Dietz Ln,Zanesville,43701,Ohio,United States of America,39.896701,-81.968646,22,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Macy+Tree+LLC/@39.896701,-81.96864599999999,14z/data=!4m8!1m2!2m1!1sMacy+Tree+LLC!3m4!1s0x8837ef3b40549985:0xcfdf2ab09b786496!8m2!3d39.896701!4d-81.96864599999999",,,,,No,"Macy Tree LLC is a firewood provider based in Zanesville, Ohio. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
