name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
DROP N CHOP LLC,https://www.facebook.com/DROPNCHOP,+1 330-623-4493,"Merwin Chase Rd, Brookfield Township, OH 44403",Merwin Chase Rd,Brookfield Township,44403,Ohio,United States of America,41.2531962,-80.5823575,32,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/DROP+N+CHOP+LLC/@41.2531962,-80.5823575,14z/data=!4m8!1m2!2m1!1sDROP+N+CHOP+LLC!3m4!1s0x8833e5958f780c35:0x9e00fd140a7bd348!8m2!3d41.2531962!4d-80.5823575",No,,,,Yes,"DROP N CHOP LLC is a firewood provider based in Brookfield Township, Ohio. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Green Solutions Landscaping LLC,https://www.gslsct.com/,+1 203-400-4949,"147 S Main St, Norwalk, CT 06854",147 S Main St,Norwalk,06854,Connecticut,United States of America,41.0910176,-73.4194785,32,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Green+Solutions+Landscaping+LLC/@41.0910176,-73.4194785,14z/data=!4m8!1m2!2m1!1sGreen+Solutions+Landscaping+LLC!3m4!1s0x89e81c3c2b8802f9:0x4b484b5d4a6e2e45!8m2!3d41.0910176!4d-73.4194785",No,,Green,,Yes,"Green Solutions Landscaping LLC is a firewood provider based in Norwalk, Connecticut. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Mk Logging & Lumber,http://mkloggingandlumber.com/,+1 484-614-5818,"4425 W Mountain View Dr, Walnutport, PA 18088",4425 W Mountain View Dr,Walnutport,18088,Pennsylvania,United States of America,40.7776409,-75.560945,32,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""8AM-4PM""}",OPERATIONAL,"https://www.google.com/maps/place/Mk+Logging+%26+Lumber/@40.7776409,-75.56094499999999,14z/data=!4m8!1m2!2m1!1sMk+Logging+%26+Lumber!3m4!1s0x89c44f30381089ff:0x846942ee504eed0b!8m2!3d40.7776409!4d-75.56094499999999",No,Mixed hardwoods,,,Yes,"Mk Logging & Lumber is a firewood provider based in Walnutport, Pennsylvania. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Oregon Wood Sales,http://oregonwoodsales.com/,+1 541-761-5906,"2253 NE Spalding Ave, Grants Pass, OR 97526",2253 NE Spalding Ave,Grants Pass,97526,Oregon,United States of America,42.4283089,-123.2878832,32,"{""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4PM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Oregon+Wood+Sales/@42.4283089,-123.2878832,14z/data=!4m8!1m2!2m1!1sOregon+Wood+Sales!3m4!1s0x54c579cca7eb1223:0x926c063a1bdba16e!8m2!3d42.4283089!4d-123.2878832",Yes,Mixed hardwoods,,,Yes,"Oregon Wood Sales is a firewood provider based in Grants Pass, Oregon. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
R. U. Needing Service,http://www.runeedingservice.com/,+1 904-708-1698,,,Mount Holly,28120,North Carolina,United States of America,35.324645,-80.9165101,32,,OPERATIONAL,"https://www.google.com/maps/place/R.+U.+Needing+Service/@35.324645,-80.9165101,14z/data=!4m8!1m2!2m1!1sR.+U.+Needing+Service!3m4!1s0x8856bc9e5fc5f259:0xa854bb0fa5150475!8m2!3d35.324645!4d-80.9165101",No,Mixed hardwoods,,,Yes,"R. U. Needing Service is a firewood provider based in Mount Holly, North Carolina. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Oklahomas Finest Firewood,https://oklahomasfinestfirewood.com/,+1 405-633-0254,"1905 S Pennsylvania Ave, Oklahoma City, OK 73108",1905 S Pennsylvania Ave,Oklahoma City,73108,Oklahoma,United States of America,35.4469953,-97.5488007,32,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Oklahomas+Finest+Firewood/@35.4469953,-97.5488007,14z/data=!4m8!1m2!2m1!1sOklahomas+Finest+Firewood!3m4!1s0x87b211b2c46e8613:0x9d2d7abb6b23da89!8m2!3d35.4469953!4d-97.5488007",Yes,Pecan,Dry,,Yes,"Oklahomas Finest Firewood is a firewood provider based in Oklahoma City, Oklahoma. They supply pecan firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Pecan,Call for pricing,False,False,True,True,True,False
"Pete's Lawn Maintenance, LLC",http://peteslawnmaintenance.com/,+1 201-421-5092,,,Rutherford,07070,New Jersey,United States of America,40.8126905,-74.0889815,32,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Pete%27s+Lawn+Maintenance%2C+LLC/@40.812690499999995,-74.0889815,14z/data=!4m8!1m2!2m1!1sPete%27s+Lawn+Maintenance%2C+LLC!3m4!1s0x89c2f8b848d0799b:0x17a9ef063b61d318!8m2!3d40.812690499999995!4d-74.0889815",Yes,Mixed hardwoods,Seasoned,,Yes,"Pete's Lawn Maintenance, LLC is a firewood provider based in Rutherford, New Jersey. They supply mixed hardwoods firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Woodbourne Boys,https://woodbourne.co/,+1 845-237-2374,"393 Budd Rd, Woodbourne, NY 12788",393 Budd Rd,Woodbourne,12788,New York,United States of America,41.77311,-74.567813,32,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""10AM-3PM"", ""Saturday"": ""10AM-3PM"", ""Sunday"": ""10AM-3PM""}",OPERATIONAL,"https://www.google.com/maps/place/Woodbourne+Boys/@41.773109999999996,-74.567813,14z/data=!4m8!1m2!2m1!1sWoodbourne+Boys!3m4!1s0x89dcc1cf9b26af33:0x24a8480f115b37aa!8m2!3d41.773109999999996!4d-74.567813",Yes,"Apple, Cherry","Kiln-Dried, Dry","$349, $349, $134, $134, $279, $279, $269, $269, $449, $449, $189, $189, $74, $84, $74, $599, $1, $599, $65, $69, $65, $59, $59, $34, $34, $35, $35",Yes,"Woodbourne Boys is a firewood provider based in Woodbourne, New York. They supply apple, cherry firewood. Their wood is typically kiln-dried, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $349, $349, $134, $134, $279, $279, $269, $269, $449, $449, $189, $189, $74, $84, $74, $599, $1, $599, $65, $69, $65, $59, $59, $34, $34, $35, $35.","Apple, Cherry",", .00, .95, .97, .99",True,False,True,True,True,True
"AAA Best Tree Service, Inc.",http://www.aaabesttreeservice.com/,+1 850-889-0684,,,Pace,32571-8921,Florida,United States of America,30.6145266,-87.0117055,32,"{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""7AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/AAA+Best+Tree+Service%2C+Inc./@30.614526599999998,-87.01170549999999,14z/data=!4m8!1m2!2m1!1sAAA+Best+Tree+Service%2C+Inc.!3m4!1s0x8890ec64b1226dab:0x3900c1afeafb31f8!8m2!3d30.614526599999998!4d-87.01170549999999",No,Mixed hardwoods,,,Yes,"AAA Best Tree Service, Inc. is a firewood provider based in Pace, Florida. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Carr's Outdoor Services,https://www.carrsoutdoor.com/,+1 734-459-8880,"48910 Ford Rd, Canton, MI 48187",48910 Ford Rd,Canton,48187,Michigan,United States of America,42.3212155,-83.5208708,32,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Carr%27s+Outdoor+Services/@42.3212155,-83.5208708,14z/data=!4m8!1m2!2m1!1sCarr%27s+Outdoor+Services!3m4!1s0x883b5465ad8ba2a5:0xb52d4426fe203efe!8m2!3d42.3212155!4d-83.5208708",No,,,,Yes,"Carr's Outdoor Services is a firewood provider based in Canton, Michigan. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Polo’s Gardening & Junk Removals,http://polosgarden.com/,+1 805-400-4615,,,Atascadero,93422,California,United States of America,35.462631,-120.729561,32,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-3PM"", ""Saturday"": ""9AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Polo%E2%80%99s+Gardening+%26+Junk+Removals/@35.462631,-120.72956099999999,14z/data=!4m8!1m2!2m1!1sPolo%E2%80%99s+Gardening+%26+Junk+Removals!3m4!1s0x80ecc3d35d1efc69:0x209d24a486a2e050!8m2!3d35.462631!4d-120.72956099999999",No,,,,Yes,"Polo’s Gardening & Junk Removals is a firewood provider based in Atascadero, California. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Gaycas Tree Services Columbia South Carolina,https://www.gaycastree.com/,+1 803-990-3977,,,Gaston,29053,South Carolina,United States of America,33.8636967,-81.1882025,32,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Gaycas+Tree+Services+Columbia+South+Carolina/@33.8636967,-81.1882025,14z/data=!4m8!1m2!2m1!1sGaycas+Tree+Services+Columbia+South+Carolina!3m4!1s0x88f8b9ffffa2e06d:0xd8044a12b409672b!8m2!3d33.8636967!4d-81.1882025",No,Mixed hardwoods,"Seasoned, Green",,Yes,"Gaycas Tree Services Columbia South Carolina is a firewood provider based in Gaston, South Carolina. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,True,False
Katy Firewood,http://www.katyfirewood.com/,+1 281-391-8007,"5305 E 5th St, Katy, TX 77493",5305 E 5th St,Katy,77493,Texas,United States of America,29.789544,-95.8117963,32,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""11:30AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Katy+Firewood/@29.789544,-95.8117963,14z/data=!4m8!1m2!2m1!1sKaty+Firewood!3m4!1s0x86412682d8f36e3d:0xb8e668194d0bfd9e!8m2!3d29.789544!4d-95.8117963",No,"Oak, Firewood",,,Yes,"Katy Firewood is a firewood provider based in Katy, Texas. They supply oak, firewood firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,False,False
"T & J Excavating and Tree Clearing, LLC",https://tjtreellc.com/,+1 419-865-0308,"8860 Geiser Rd, Holland, OH 43528",8860 Geiser Rd,Holland,43528,Ohio,United States of America,41.6117237,-83.7550105,32,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/T+%26+J+Excavating+and+Tree+Clearing%2C+LLC/@41.6117237,-83.7550105,14z/data=!4m8!1m2!2m1!1sT+%26+J+Excavating+and+Tree+Clearing%2C+LLC!3m4!1s0x883c7ac7f94ad4d7:0x54a50954b9360c1!8m2!3d41.6117237!4d-83.7550105",Yes,,,"$7, $16, $20, $22, $39, $39, $39, $39, $25",Yes,"T & J Excavating and Tree Clearing, LLC is a firewood provider based in Holland, Ohio. Delivery services are offered for local and regional orders. Pricing ranges from $7, $16, $20, $22, $39, $39, $39, $39, $25.",,", .50",True,False,True,False,False,True
"Maryland Ground Covers, Inc.",http://www.marylandgroundcovers.com/,+1 410-489-4820,"3810 Ten Oaks Rd, Glenelg, MD 21737",3810 Ten Oaks Rd,Glenelg,21737,Maryland,United States of America,39.2661947,-76.9880977,32,"{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""7AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Maryland+Ground+Covers%2C+Inc./@39.2661947,-76.9880977,14z/data=!4m8!1m2!2m1!1sMaryland+Ground+Covers%2C+Inc.!3m4!1s0x89c827eab36ee7ed:0xed3ee5b7f6092cd9!8m2!3d39.2661947!4d-76.9880977",Yes,"Oak, Pine, Firewood",Dry,"$43, $42, $38, $36, $42, $42, $42, $40, $48, $44, $15, $35, $31, $44, $52, $52, $49, $80, $80, $195, $205, $205, $70, $72, $12, $120, $145",Yes,"Maryland Ground Covers, Inc. is a firewood provider based in Glenelg, Maryland. They supply oak, pine, firewood firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $43, $42, $38, $36, $42, $42, $42, $40, $48, $44, $15, $35, $31, $44, $52, $52, $49, $80, $80, $195, $205, $205, $70, $72, $12, $120, $145.",Pine,", .00",True,False,True,True,True,True
Savage Landscaping,https://www.facebook.com/profile.php?id=61559209490871,+1 570-309-7549,,,Carbondale,18407,Pennsylvania,United States of America,41.5273775,-75.478042,32,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Savage+Landscaping/@41.5273775,-75.478042,14z/data=!4m8!1m2!2m1!1sSavage+Landscaping!3m4!1s0x89c4cd97942963af:0x2419021712b4db15!8m2!3d41.5273775!4d-75.478042",No,,,,Yes,"Savage Landscaping is a firewood provider based in Carbondale, Pennsylvania. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Mr Mulch First State LLC,https://mrmulchdelaware.com/,+1 302-378-1000,"4821 Summit Bridge Rd, Middletown, DE 19709",4821 Summit Bridge Rd,Middletown,19709,Delaware,United States of America,39.4914664,-75.7153991,32,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Mr+Mulch+First+State+LLC/@39.4914664,-75.7153991,14z/data=!4m8!1m2!2m1!1sMr+Mulch+First+State+LLC!3m4!1s0x89c7a0a79e5718b3:0xc4606eb9f0ba1c36!8m2!3d39.4914664!4d-75.7153991",Yes,,,$11 ,Yes,"Mr Mulch First State LLC is a firewood provider based in Middletown, Delaware. Delivery services are offered for local and regional orders. Pricing ranges from $11 .",,Call for pricing,False,False,True,False,False,False
The Garden Spot,https://thegardenspot-ravenna.com/,+1 330-296-3603,"7291 OH-14, Ravenna, OH 44266",7291 OH-14,Ravenna,44266,Ohio,United States of America,41.188913,-81.2832475,32,"{""Monday"": ""12-5PM"", ""Tuesday"": ""12-5PM"", ""Wednesday"": ""12-5PM"", ""Thursday"": ""12-5PM"", ""Friday"": ""12-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/The+Garden+Spot/@41.188913,-81.2832475,14z/data=!4m8!1m2!2m1!1sThe+Garden+Spot!3m4!1s0x88313b8bf9a6c1f3:0x8746d6e81206f438!8m2!3d41.188913!4d-81.2832475",Yes,"Pine, Firewood","Seasoned, Green, Dry","$45 , $45 , $45 , $45 , $45 , $45 , $45 , $45 ",Yes,"The Garden Spot is a firewood provider based in Ravenna, Ohio. They supply pine, firewood firewood. Their wood is typically seasoned, green, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $45 , $45 , $45 , $45 , $45 , $45 , $45 , $45 .","Fir, Maple, Pine",", .00, .25, .45, .49, .50, .75, .95, .99",True,False,True,True,True,True
American Mulch & More,https://americanmulchandmore.com/,+1 540-381-7830,"505 College St, Christiansburg, VA 24073",505 College St,Christiansburg,24073,Virginia,United States of America,37.1265314,-80.4158977,32,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/American+Mulch+%26+More/@37.1265314,-80.4158977,14z/data=!4m8!1m2!2m1!1sAmerican+Mulch+%26+More!3m4!1s0x884d93015d70abab:0x2639f875d3b96a16!8m2!3d37.1265314!4d-80.4158977",Yes,"Pine, Firewood",Dry,,Yes,"American Mulch & More is a firewood provider based in Christiansburg, Virginia. They supply pine, firewood firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Pine,Call for pricing,False,False,True,True,True,False
Andrew's Tree Pros,https://andrewstreepros.com/,+1 919-398-3935,"2725 Durham Rd, Wake Forest, NC 27587",2725 Durham Rd,Wake Forest,27587,North Carolina,United States of America,35.9814452,-78.6138331,32,,OPERATIONAL,"https://www.google.com/maps/place/Andrew%27s+Tree+Pros/@35.981445199999996,-78.6138331,14z/data=!4m8!1m2!2m1!1sAndrew%27s+Tree+Pros!3m4!1s0x89ac55b009ec9e67:0xc5317fb15a9523d8!8m2!3d35.981445199999996!4d-78.6138331",Yes,Mixed hardwoods,,,Yes,"Andrew's Tree Pros is a firewood provider based in Wake Forest, North Carolina. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
"Highpoint Tree Care | Tree Service & Tree Removal The Woodlands, TX",https://highpointtreecare.com/,+1 832-879-3373,"51 New Dawn Pl, Conroe, TX 77385",51 New Dawn Pl,Conroe,77385,Texas,United States of America,30.2219366,-95.4447406,32,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Highpoint+Tree+Care+%7C+Tree+Service+%26+Tree+Removal+The+Woodlands%2C+TX/@30.2219366,-95.44474059999999,14z/data=!4m8!1m2!2m1!1sHighpoint+Tree+Care+%7C+Tree+Service+%26+Tree+Removal+The+Woodlands%2C+TX!3m4!1s0x8647311aaaaaaaab:0xc534316978a60f19!8m2!3d30.2219366!4d-95.44474059999999",No,"Oak, Pine, Firewood",Seasoned,"$75-, $1, $300 , $800 ",Yes,"Highpoint Tree Care | Tree Service & Tree Removal The Woodlands, TX is a firewood provider based in Conroe, Texas. They supply oak, pine, firewood firewood. Their wood is typically seasoned for optimal burning. Currently, delivery services are not available. Pricing ranges from $75-, $1, $300 , $800 .","Apple, Ash, Cedar, Cherry, Hickory, Maple, Oak, Pine",Call for pricing,False,False,False,True,True,False
Trinity Landscaping & Excavating Inc.,https://trinitylandscapingandexcavating.com/?y_source=1_MjAwMTY4NzE1OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 612-599-2676,"19910 Larkin Rd, Corcoran, MN 55340",19910 Larkin Rd,Corcoran,55340,Minnesota,United States of America,45.0881963,-93.5446935,32,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Trinity+Landscaping+%26+Excavating+Inc./@45.0881963,-93.5446935,14z/data=!4m8!1m2!2m1!1sTrinity+Landscaping+%26+Excavating+Inc.!3m4!1s0x52b487508aea215f:0x86f126f1d5356684!8m2!3d45.0881963!4d-93.5446935",No,,"Green, Dry",,Yes,"Trinity Landscaping & Excavating Inc. is a firewood provider based in Corcoran, Minnesota. Their wood is typically green, dry for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Future Tree Service,http://www.futuretreeservices.com/,+1 815-237-8030,"6585 E Main Rd, Gardner, IL 60424",6585 E Main Rd,Gardner,60424,Illinois,United States of America,41.1859449,-88.290131,33,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Future+Tree+Service/@41.185944899999996,-88.290131,14z/data=!4m8!1m2!2m1!1sFuture+Tree+Service!3m4!1s0x880c2f527964a377:0x9ee3f0af252abfe3!8m2!3d41.185944899999996!4d-88.290131",No,Mixed hardwoods,,,Yes,"Future Tree Service is a firewood provider based in Gardner, Illinois. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
"Potomac Charcoal Company, LLC",https://ilovefirewood.com/,+1 301-401-2054,"13336 John Martin Drive, Williamsport, MD 21795",13336 John Martin Drive,Williamsport,21795,Maryland,United States of America,39.5819602,-77.8036505,33,"{""Monday"": ""4-7PM"", ""Tuesday"": ""4-7PM"", ""Wednesday"": ""4-7PM"", ""Thursday"": ""4-7PM"", ""Friday"": ""4-7PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""10AM-4PM""}",OPERATIONAL,"https://www.google.com/maps/place/Potomac+Charcoal+Company%2C+LLC/@39.5819602,-77.8036505,14z/data=!4m8!1m2!2m1!1sPotomac+Charcoal+Company%2C+LLC!3m4!1s0x89c9f108d1ae8dff:0xb9587d49809327ed!8m2!3d39.5819602!4d-77.8036505",Yes,"Oak, Firewood","Seasoned, Dry","$5, $30, $4, $5",Yes,"Potomac Charcoal Company, LLC is a firewood provider based in Williamsport, Maryland. They supply oak, firewood firewood. Their wood is typically seasoned, dry for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $5, $30, $4, $5.",,Call for pricing,False,False,True,True,True,False
Long Island Firewood,https://longislandfirewood.com/,+1 631-629-5417,"1014 Grand Blvd, Deer Park, NY 11729",1014 Grand Blvd,Deer Park,11729,New York,United States of America,40.7605039,-73.2974514,33,"{""Monday"": ""10AM-4PM"", ""Tuesday"": ""10AM-4PM"", ""Wednesday"": ""10AM-4PM"", ""Thursday"": ""10AM-4PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Long+Island+Firewood/@40.760503899999996,-73.2974514,14z/data=!4m8!1m2!2m1!1sLong+Island+Firewood!3m4!1s0x89e82f286e0cafa5:0xae9e8541b2687918!8m2!3d40.760503899999996!4d-73.2974514",Yes,"Oak, Firewood","Seasoned, Kiln-Dried, Dry",,Yes,"Long Island Firewood is a firewood provider based in Deer Park, New York. They supply oak, firewood firewood. Their wood is typically seasoned, kiln-dried, dry for optimal burning. Delivery services are offered for local and regional orders.","Birch, Cherry, Oak",".00, .95",True,False,True,True,True,True
Countryside Coal and Wood,http://www.countrysidecoalandwood.com/,+1 717-933-9263,"48 Deck Dr, Myerstown, PA 17067",48 Deck Dr,Myerstown,17067,Pennsylvania,United States of America,40.4561268,-76.3184775,33,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Countryside+Coal+and+Wood/@40.4561268,-76.3184775,14z/data=!4m8!1m2!2m1!1sCountryside+Coal+and+Wood!3m4!1s0x89c6077816ac0353:0xd7ce89a1c38317c1!8m2!3d40.4561268!4d-76.3184775",Yes,Mixed hardwoods,,,Yes,"Countryside Coal and Wood is a firewood provider based in Myerstown, Pennsylvania. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
