name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Matthew's Firewood,,+1 814-915-3653,"1167 Cushon St, Johnstown, PA 15902",1167 Cushon St,Johnstown,15902,Pennsylvania,United States of America,40.3272078,-78.8921357,2,,OPERATIONAL,"https://www.google.com/maps/place/Matthew%27s+Firewood/@40.3272078,-78.8921357,14z/data=!4m8!1m2!2m1!1sMatthew%27s+Firewood!3m4!1s0x89cb113944433913:0xf0526fd1cda50b42!8m2!3d40.3272078!4d-78.8921357",,,,,No,"Matthew's Firewood is a firewood provider based in Johnstown, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Sand Bags etc & Artic firewood Supply and Land clearing,,+1 907-727-2873,,,Henderson,89014,Nevada,United States of America,61.3471016,-150.0595975,2,"{""Monday"": ""11:30AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Sand+Bags+etc+%26+Artic+firewood+Supply+and+Land+clearing/@61.347101599999995,-150.0595975,14z/data=!4m8!1m2!2m1!1sSand+Bags+etc+%26+Artic+firewood+Supply+and+Land+clearing!3m4!1s0x56c89772e06f29f9:0x242115190ef45cc2!8m2!3d61.347101599999995!4d-150.0595975",,,,,No,"Sand Bags etc & Artic firewood Supply and Land clearing is a firewood provider based in Henderson, Nevada. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Red Feather Forest Products,,+1 845-849-8169,"1607 Co Rd 2, Olivebridge, NY 12461",1607 Co Rd 2,Olivebridge,12461,New York,United States of America,41.8935792,-74.2730217,2,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Red+Feather+Forest+Products/@41.8935792,-74.2730217,14z/data=!4m8!1m2!2m1!1sRed+Feather+Forest+Products!3m4!1s0x89dce3bca41726cf:0x7c7a93e89dea7876!8m2!3d41.8935792!4d-74.2730217",,,,,No,"Red Feather Forest Products is a firewood provider based in Olivebridge, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Blue Ridge Coal Sales Inc,,+1 540-989-1669,"3959 Electric Rd #203, Roanoke, VA 24018",3959 Electric Rd #203,Roanoke,24018,Virginia,United States of America,37.2231904,-79.9855644,2,,OPERATIONAL,"https://www.google.com/maps/place/Blue+Ridge+Coal+Sales+Inc/@37.2231904,-79.9855644,14z/data=!4m8!1m2!2m1!1sBlue+Ridge+Coal+Sales+Inc!3m4!1s0x884d0cc8183f97df:0x39feaccbf3a8f441!8m2!3d37.2231904!4d-79.9855644",,,,,No,"Blue Ridge Coal Sales Inc is a firewood provider based in Roanoke, Virginia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
New Hampshire Biomass,,+1 603-377-6651,"18 Tanguay Ave, Nashua, NH 03063",18 Tanguay Ave,Nashua,03063,New Hampshire,United States of America,42.7804094,-71.5008948,2,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/New+Hampshire+Biomass/@42.780409399999996,-71.5008948,14z/data=!4m8!1m2!2m1!1sNew+Hampshire+Biomass!3m4!1s0x89e3b6e9d72c823b:0x78162de05b556d35!8m2!3d42.780409399999996!4d-71.5008948",,,,,No,"New Hampshire Biomass is a firewood provider based in Nashua, New Hampshire. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Big Paw Firewood & Landscaping LLC,,+1 413-884-3050,"4957 Main Rd, Stamford, VT 05352",4957 Main Rd,Stamford,05352,Vermont,United States of America,42.8003355,-73.0252489,2,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Big+Paw+Firewood+%26+Landscaping+LLC/@42.800335499999996,-73.0252489,14z/data=!4m8!1m2!2m1!1sBig+Paw+Firewood+%26+Landscaping+LLC!3m4!1s0x89e0c1bdcc9497cf:0x41476578b7cdf867!8m2!3d42.800335499999996!4d-73.0252489",,,,,No,"Big Paw Firewood & Landscaping LLC is a firewood provider based in Stamford, Vermont. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Decker Contractors Inc,,+1 845-866-4233,"484 Horseshoe Lake Rd, Swan Lake, NY 12783",484 Horseshoe Lake Rd,Swan Lake,12783,New York,United States of America,41.7161474,-74.8373017,2,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Decker+Contractors+Inc/@41.7161474,-74.8373017,14z/data=!4m8!1m2!2m1!1sDecker+Contractors+Inc!3m4!1s0x89dca5a29e3d6cf1:0xe7f1506abbc90e13!8m2!3d41.7161474!4d-74.8373017",,,,,No,"Decker Contractors Inc is a firewood provider based in Swan Lake, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Eddy's Firewood & Landscape Materials,,+1 413-262-6182,,,Palmer,01069,Massachusetts,United States of America,42.0369215,-71.6835355,2,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Eddy%27s+Firewood+%26+Landscape+Materials/@42.0369215,-71.68353549999999,14z/data=!4m8!1m2!2m1!1sEddy%27s+Firewood+%26+Landscape+Materials!3m4!1s0x89e6c0bd60d4f639:0xa1c31cc9002e219a!8m2!3d42.0369215!4d-71.68353549999999",,,,,No,"Eddy's Firewood & Landscape Materials is a firewood provider based in Palmer, Massachusetts. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Paul Bunyon Firewood,,+1 718-892-0891,"2879 Philip Ave, Bronx, NY 10465",2879 Philip Ave,Bronx,10465,New York,United States of America,40.827627,-73.8246039,2,,OPERATIONAL,"https://www.google.com/maps/place/Paul+Bunyon+Firewood/@40.827627,-73.8246039,14z/data=!4m8!1m2!2m1!1sPaul+Bunyon+Firewood!3m4!1s0x89c28b3935d12f55:0x17aaaa9d7b0dccd9!8m2!3d40.827627!4d-73.8246039",,,,,No,"Paul Bunyon Firewood is a firewood provider based in Bronx, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Firewood Near You,,+1 951-202-2804,"1538 El Mirage Rd, El Mirage, CA 92301",1538 El Mirage Rd,El Mirage,92301,California,United States of America,34.6031948,-117.635027,2,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+Near+You/@34.6031948,-117.635027,14z/data=!4m8!1m2!2m1!1sFirewood+Near+You!3m4!1s0x80c30bf4bc614d6b:0x28bb8f8964fc4498!8m2!3d34.6031948!4d-117.635027",,,,,No,"Firewood Near You is a firewood provider based in El Mirage, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
HTP&G Landscaping,,+1 609-277-3007,"5893 Pine St, Mays Landing, NJ 08330",5893 Pine St,Mays Landing,08330,New Jersey,United States of America,39.4901743,-74.6931605,2,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/HTP%26G+Landscaping/@39.4901743,-74.69316049999999,14z/data=!4m8!1m2!2m1!1sHTP%26G+Landscaping!3m4!1s0x89c0dbe32a9ddd51:0xf00a9c7bcd9f9537!8m2!3d39.4901743!4d-74.69316049999999",,,,,No,"HTP&G Landscaping is a firewood provider based in Mays Landing, New Jersey. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Huertaz Firewood Sale,,+1 408-849-0086,"Scotts Valley, CA 95066",,Scotts Valley,95066,California,United States of America,37.0441514,-122.0255384,2,"{""Monday"": ""6:30AM-8PM"", ""Tuesday"": ""6:30AM-8PM"", ""Wednesday"": ""6:30AM-8PM"", ""Thursday"": ""6:30AM-8PM"", ""Friday"": ""6:30AM-8PM"", ""Saturday"": ""6:30AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Huertaz+Firewood+Sale/@37.0441514,-122.02553839999999,14z/data=!4m8!1m2!2m1!1sHuertaz+Firewood+Sale!3m4!1s0x808e40cdea7212af:0xef02298612a52108!8m2!3d37.0441514!4d-122.02553839999999",,,,,No,"Huertaz Firewood Sale is a firewood provider based in Scotts Valley, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
S & A FIREWOOD,,+1 830-534-9118,"3897 E US-90, Waelder, TX 78959",3897 E US-90,Waelder,78959,Texas,United States of America,29.6878692,-97.2478597,2,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/S+%26+A+FIREWOOD/@29.687869199999998,-97.24785969999999,14z/data=!4m8!1m2!2m1!1sS+%26+A+FIREWOOD!3m4!1s0x86437145cad7ad59:0x6e7b4edb5f0b0930!8m2!3d29.687869199999998!4d-97.24785969999999",,,,,No,"S & A FIREWOOD is a firewood provider based in Waelder, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Hollister Firewood,,+1 860-653-4950,"11 Loomis St, North Granby, CT 06060",11 Loomis St,North Granby,06060,Connecticut,United States of America,41.9991645,-72.8236138,2,,OPERATIONAL,"https://www.google.com/maps/place/Hollister+Firewood/@41.9991645,-72.82361379999999,14z/data=!4m8!1m2!2m1!1sHollister+Firewood!3m4!1s0x89e704926a5c0db9:0x82b607084b5845b8!8m2!3d41.9991645!4d-72.82361379999999",,,,,No,"Hollister Firewood is a firewood provider based in North Granby, Connecticut. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
AA Custom Cut Firewood,,+1 860-398-4355,"1981 Saybrook Rd, Middletown, CT 06457",1981 Saybrook Rd,Middletown,06457,Connecticut,United States of America,41.5126564,-72.5928886,2,,OPERATIONAL,"https://www.google.com/maps/place/AA+Custom+Cut+Firewood/@41.5126564,-72.5928886,14z/data=!4m8!1m2!2m1!1sAA+Custom+Cut+Firewood!3m4!1s0x89e63615e682bdd7:0x756ed5e73c82d695!8m2!3d41.5126564!4d-72.5928886",,,,,No,"AA Custom Cut Firewood is a firewood provider based in Middletown, Connecticut. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Great Meadow Sawmill and Farm,,+1 724-570-9415,"655 Nelson Rd, Farmington, PA 15437",655 Nelson Rd,Farmington,15437,Pennsylvania,United States of America,39.8188417,-79.5764687,2,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Great+Meadow+Sawmill+and+Farm/@39.8188417,-79.57646869999999,14z/data=!4m8!1m2!2m1!1sGreat+Meadow+Sawmill+and+Farm!3m4!1s0x8835479e44b1474d:0xdb008b44418cf7fd!8m2!3d39.8188417!4d-79.57646869999999",,,,,No,"Great Meadow Sawmill and Farm is a firewood provider based in Farmington, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Woodchucks Fire Wood,,,,,Virginia Beach,23452,Virginia,United States of America,36.4278336,-96.3843374,2,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Woodchucks+Fire+Wood/@36.4278336,-96.38433739999999,14z/data=!4m8!1m2!2m1!1sWoodchucks+Fire+Wood!3m4!1s0x87b6e5ef7c9da2ab:0x973210cf9f3249d7!8m2!3d36.4278336!4d-96.38433739999999",,,,,No,"Woodchucks Fire Wood is a firewood provider based in Virginia Beach, Virginia. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Liminga Forest Products,,,"55022 Houghton Canal Rd, Houghton, MI 49931",55022 Houghton Canal Rd,Houghton,49931,Michigan,United States of America,47.2156811,-88.6248012,2,,OPERATIONAL,"https://www.google.com/maps/place/Liminga+Forest+Products/@47.2156811,-88.6248012,14z/data=!4m8!1m2!2m1!1sLiminga+Forest+Products!3m4!1s0x4d50b4514d50a145:0x84e60b964838aa94!8m2!3d47.2156811!4d-88.6248012",,,,,No,"Liminga Forest Products is a firewood provider based in Houghton, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
B&R Services. firewood tree work & junk removal,,+1 928-910-1964,,,Leesburg,34788,Florida,United States of America,34.719852,-112.3970404,2,"{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""8:30AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/B%26R+Services.+firewood+tree+work+%26+junk+removal/@34.719851999999996,-112.3970404,14z/data=!4m8!1m2!2m1!1sB%26R+Services.+firewood+tree+work+%26+junk+removal!3m4!1s0x872d294461aca7b1:0xefecde91ed3c2449!8m2!3d34.719851999999996!4d-112.3970404",,,,,No,"B&R Services. firewood tree work & junk removal is a firewood provider based in Leesburg, Florida. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
AZ Yardscaping,,+1 928-640-1688,"20802 E Sierra Dr, Mayer, AZ 86333",20802 E Sierra Dr,Mayer,86333,Arizona,United States of America,34.315484,-112.098243,2,"{""Monday"": ""Closed"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""7AM-7PM""}",OPERATIONAL,"https://www.google.com/maps/place/AZ+Yardscaping/@34.315484,-112.098243,14z/data=!4m8!1m2!2m1!1sAZ+Yardscaping!3m4!1s0x872cef08788daecd:0x9a422db8e01f7238!8m2!3d34.315484!4d-112.098243",,,,,No,"AZ Yardscaping is a firewood provider based in Mayer, Arizona. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
805 RED OAK,,+1 805-550-7141,,,Arlington,76012,Texas,United States of America,35.347065,-120.4553324,2,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/805+RED+OAK/@35.347065,-120.45533239999999,14z/data=!4m8!1m2!2m1!1s805+RED+OAK!3m4!1s0x4d03d8c932814001:0xeb00a446254e4033!8m2!3d35.347065!4d-120.45533239999999",,,,,No,"805 RED OAK is a firewood provider based in Arlington, Texas. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Tutt Tree Services,,+1 805-528-2900,"2079 Willow Dr, Los Osos, CA 93402",2079 Willow Dr,Los Osos,93402,California,United States of America,35.312118,-120.8213964,2,,OPERATIONAL,"https://www.google.com/maps/place/Tutt+Tree+Services/@35.312118,-120.8213964,14z/data=!4m8!1m2!2m1!1sTutt+Tree+Services!3m4!1s0x80ece37224de2e5b:0xc7d2c1c7c5ff473d!8m2!3d35.312118!4d-120.8213964",,,,,No,"Tutt Tree Services is a firewood provider based in Los Osos, California. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Shelton Ranch & Cattle Co.,,+1 417-260-2626,"9749 Burton Br Rd, Bucyrus, MO 65444",9749 Burton Br Rd,Bucyrus,65444,Missouri,United States of America,37.4024899,-92.0399131,2,,OPERATIONAL,"https://www.google.com/maps/place/Shelton+Ranch+%26+Cattle+Co./@37.4024899,-92.03991309999999,14z/data=!4m8!1m2!2m1!1sShelton+Ranch+%26+Cattle+Co.!3m4!1s0x87da9b23c5a1c889:0xda7f48ca94b46cd5!8m2!3d37.4024899!4d-92.03991309999999",,,,,No,"Shelton Ranch & Cattle Co. is a firewood provider based in Bucyrus, Missouri. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Vienna Firewood Co,,+1 573-422-6073,"12162 US-63, Vienna, MO 65582",12162 US-63,Vienna,65582,Missouri,United States of America,38.1511442,-91.9315397,2,,OPERATIONAL,"https://www.google.com/maps/place/Vienna+Firewood+Co/@38.1511442,-91.9315397,14z/data=!4m8!1m2!2m1!1sVienna+Firewood+Co!3m4!1s0x87db0f01057b4097:0x592a95ea12229772!8m2!3d38.1511442!4d-91.9315397",,,,,No,"Vienna Firewood Co is a firewood provider based in Vienna, Missouri. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Smith Timber Company,,+1 417-926-3000,"8715 Old Hwy 60, Mountain Grove, MO 65711",8715 Old Hwy 60,Mountain Grove,65711,Missouri,United States of America,37.1306802,-92.3059195,2,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Smith+Timber+Company/@37.1306802,-92.3059195,14z/data=!4m8!1m2!2m1!1sSmith+Timber+Company!3m4!1s0x87d0056ca2501b93:0x2afe519c64e74e66!8m2!3d37.1306802!4d-92.3059195",,,,,No,"Smith Timber Company is a firewood provider based in Mountain Grove, Missouri. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Southeastern Tree Experts,,+1 803-406-4060,,,Sumter,29150,South Carolina,United States of America,46.423669,-129.9427086,2,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Southeastern+Tree+Experts/@46.423669,-129.9427086,14z/data=!4m8!1m2!2m1!1sSoutheastern+Tree+Experts!3m4!1s0x88ff6f17adf254df:0xe8fa1b33df9952a0!8m2!3d46.423669!4d-129.9427086",,,,,No,"Southeastern Tree Experts is a firewood provider based in Sumter, South Carolina. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Knudsen & Sons Excavation and Firewood,,+1 315-225-7720,,,Rome,13440,New York,United States of America,43.262165,-75.4627039,2,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Knudsen+%26+Sons+Excavation+and+Firewood/@43.262164999999996,-75.4627039,14z/data=!4m8!1m2!2m1!1sKnudsen+%26+Sons+Excavation+and+Firewood!3m4!1s0x89d91148b1c760cf:0x261e5402ad416fcd!8m2!3d43.262164999999996!4d-75.4627039",,,,,No,"Knudsen & Sons Excavation and Firewood is a firewood provider based in Rome, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Carver's logging and timber products,,+1 315-630-9131,"3220 NY-12, Hubbardsville, NY 13355",3220 NY-12,Hubbardsville,13355,New York,United States of America,42.8477153,-75.4051774,2,,OPERATIONAL,"https://www.google.com/maps/place/Carver%27s+logging+and+timber+products/@42.8477153,-75.4051774,14z/data=!4m8!1m2!2m1!1sCarver%27s+logging+and+timber+products!3m4!1s0x89dbdf4937e43ec5:0x5662485a97135a53!8m2!3d42.8477153!4d-75.4051774",,,,,No,"Carver's logging and timber products is a firewood provider based in Hubbardsville, New York. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Sharp Cut Lawn Service,,+1 908-963-7276,"76 Cedar Grove Rd, Somerville, NJ 08876",76 Cedar Grove Rd,Somerville,08876,New Jersey,United States of America,40.5730561,-74.6919819,2,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""7AM-6PM""}",OPERATIONAL,"https://www.google.com/maps/place/Sharp+Cut+Lawn+Service/@40.573056099999995,-74.6919819,14z/data=!4m8!1m2!2m1!1sSharp+Cut+Lawn+Service!3m4!1s0x89c3ecab9b305ca1:0xf87110161ee2e55e!8m2!3d40.573056099999995!4d-74.6919819",,,,,No,"Sharp Cut Lawn Service is a firewood provider based in Somerville, New Jersey. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Triple C’s Firewood,,+1 575-659-9294,"Pheasant Rd and, Tatum Hwy, Lovington, NM 88260","Pheasant Rd and, Tatum Hwy",Lovington,88260,New Mexico,United States of America,33.0011422,-103.3229617,2,"{""Monday"": ""7AM-4:30PM"", ""Tuesday"": ""7AM-4:30PM"", ""Wednesday"": ""7AM-4:30PM"", ""Thursday"": ""7AM-4:30PM"", ""Friday"": ""7AM-4:30PM"", ""Saturday"": ""7AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Triple+C%E2%80%99s+Firewood/@33.0011422,-103.3229617,14z/data=!4m8!1m2!2m1!1sTriple+C%E2%80%99s+Firewood!3m4!1s0x4f857f918885eed1:0xab5f3998c36a8c9b!8m2!3d33.0011422!4d-103.3229617",,,,,No,"Triple C’s Firewood is a firewood provider based in Lovington, New Mexico. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Hilltop Pallet (Firewood, Sawdust, Animal Bedding)",,+1 618-426-9810,"612 Bollmann Rd, Ava, IL 62907",612 Bollmann Rd,Ava,62907,Illinois,United States of America,37.8964447,-89.5711021,2,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Hilltop+Pallet+%28Firewood%2C+Sawdust%2C+Animal+Bedding%29/@37.896444699999996,-89.57110209999999,14z/data=!4m8!1m2!2m1!1sHilltop+Pallet+%28Firewood%2C+Sawdust%2C+Animal+Bedding%29!3m4!1s0x8877b22661ae8349:0x4e9f5e83787c2a94!8m2!3d37.896444699999996!4d-89.57110209999999",,,,,No,"Hilltop Pallet (Firewood, Sawdust, Animal Bedding) is a firewood provider based in Ava, Illinois. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Cost Friendly Tree Service,,+1 313-558-2222,"27665 Somerset Ave, Inkster, MI 48141",27665 Somerset Ave,Inkster,48141,Michigan,United States of America,42.3085339,-83.3145501,2,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Cost+Friendly+Tree+Service/@42.3085339,-83.31455009999999,14z/data=!4m8!1m2!2m1!1sCost+Friendly+Tree+Service!3m4!1s0x883b355d3bb7014f:0x42c952a43f64d14c!8m2!3d42.3085339!4d-83.31455009999999",,,,,No,"Cost Friendly Tree Service is a firewood provider based in Inkster, Michigan. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Stack of Firewood,,+1 410-920-4779,"3215 Turkey Point Rd, North East, MD 21901",3215 Turkey Point Rd,North East,21901,Maryland,United States of America,39.511686,-75.953477,2,,OPERATIONAL,"https://www.google.com/maps/place/Stack+of+Firewood/@39.511686,-75.95347699999999,14z/data=!4m8!1m2!2m1!1sStack+of+Firewood!3m4!1s0x89c7bc5dca3f04e1:0x45d3e15c778220fb!8m2!3d39.511686!4d-75.95347699999999",,,,,No,"Stack of Firewood is a firewood provider based in North East, Maryland. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Fuller's Quality Firewood And Brush Reduction,,+1 541-951-1479,"10840 E Evans Creek Rd, Rogue River, OR 97537",10840 E Evans Creek Rd,Rogue River,97537,Oregon,United States of America,42.55025,-123.119083,2,,OPERATIONAL,"https://www.google.com/maps/place/Fuller%27s+Quality+Firewood+And+Brush+Reduction/@42.55025,-123.11908299999999,14z/data=!4m8!1m2!2m1!1sFuller%27s+Quality+Firewood+And+Brush+Reduction!3m4!1s0x54c59b2113c8ebf1:0x11be70dc4f95d1d4!8m2!3d42.55025!4d-123.11908299999999",,,,,No,"Fuller's Quality Firewood And Brush Reduction is a firewood provider based in Rogue River, Oregon. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Haulin Ash Firewood,,,"1145 Carrs Hill, Clearfield, PA 16830",1145 Carrs Hill,Clearfield,16830,Pennsylvania,United States of America,41.0087999,-78.4877222,2,,OPERATIONAL,"https://www.google.com/maps/place/Haulin+Ash+Firewood/@41.0087999,-78.4877222,14z/data=!4m8!1m2!2m1!1sHaulin+Ash+Firewood!3m4!1s0x89cc6716e810449f:0xf42bdbc2023f38e9!8m2!3d41.0087999!4d-78.4877222",,,,,No,"Haulin Ash Firewood is a firewood provider based in Clearfield, Pennsylvania. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
